artist_name,album_name,album_link,album_cover,album_popularity,release_date,total_tracks,tracks,lyrics,release_year,words,polarity,sentiment,is_top_outlier,is_bottom_outlier
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,In The Lap Of The Gods ,"in the lap of the gods lyrics aaah, aaah, aaah, aaaaaaaaah aaa-aaaah, aah aah, leave it in the lap of the gods i live my life for you think all my thoughts with you and only you anything you ask i do, for you i touch your lips with mine but in the end, i leave it to the lords leave it in the lap of the gods what more can i do? leave it in the lap of the gods leave it in the lap of the gods leave it in the lap of the gods leave it in the lap of the gods leave it in the lap of the gods leave it in the lap of the gods lap of the gods lap of the gods lap of the gods lap of the gods lap of the gods lap of the gods lap of the gods you might also like6embed",1974,"[' I leave it to the lords Leave it in the lap of the gods What more can I do? Leave it in the lap of the gods Leave it in the lap of the gods Leave it in the lap of the gods Leave it in the lap of the gods Leave it in the lap of the gods Leave it in the lap of the gods Lap of the gods Lap of the gods Lap of the gods Lap of the gods Lap of the gods Lap of the gods Lap of the gods You might also like6Embed', ' leave it in the lap of the gods I live my life for you Think all my thoughts With you and only you Anything you ask I do', ' for you I touch your lips with mine But in the end', ' aaaaaaaaah Aaa-aaaah', 'In the Lap of the Gods Lyrics Aaah', ' aaah', ' aah Aah']",0.2121212121212121,upbeat,False,False
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,Dear Friends ,"dear friends lyrics so dear friends your love is gone only tears to dwell upon i dare not say as the wind must blow so a love is lost, a love is won go to sleep and dream again soon your hopes will rise and then from all this gloom life can start anew and there`ll be no crying soonyou might also like1embed",1974,"['Dear Friends Lyrics So dear friends your love is gone Only tears to dwell upon I dare not say as the wind must blow So a love is lost', ' a love is won Go to sleep and dream again Soon your hopes will rise and then From all this gloom life can start anew And there`ll be no crying soonYou might also like1Embed']",0.2444444444444444,upbeat,False,False
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,Misfire ,"misfire lyrics don`t you misfire fill me up with the desire to carry on don`t you know, honey that love`s a game? it`s always hit or miss so take your aim got to hold on tight shoot me out of sight don`t you misfire, fill me up with the desire to carry on don`t you misfire, fill me up with the desire to carry on your gun is loaded and pointing my way there`s only one bullet so don`t delay got to time it right fire me through the night you might also like come on, take a shot fire me higher don`t you miss this time please don`t misfire misfire 4embed",1974,"[' fill me up With the desire to carry on Your gun is loaded And pointing my way There`s only one bullet So don`t delay Got to time it right Fire me through the night You might also like Come on', ' take a shot Fire me higher Don`t you miss this time Please don`t misfire Misfire 4Embed', 'Misfire Lyrics Don`t you misfire Fill me up with the desire To carry on Don`t you know', ' fill me up With the desire to carry on Don`t you misfire', ' honey That love`s a game? It`s always hit or miss So take your aim Got to hold on tight Shoot me out of sight Don`t you misfire']",-0.1129870129870129,downer,False,False
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,Bring Back That Leroy Brown ,"bring back that leroy brown lyrics bring back, bring back bring back that leroy brown bring back, bring back gotta bring that leroy brown bet your bottom dollar bill you`re a playboy daddy cool, with a ninety dollar smile took my money out of gratitude and he get right out of town i got to getty up steady up, shoot him down got to hit that latitude bring back, bring back bring back that leroy brown bring back, bring back gotta bring back leroy brown big, bad leroy brown he got no common sense he got no brains but he sure got a lot of style can`t stand no more in this, here, jail i got to rid myself of this sentence got to get out the heat step into the shade got to get me there dead or alive you might also like bring back, bring back bring back that leroy brown bring back, bring back gotta bring back leroy brown big mama lulu belle she had a nervous breakdown leroy`s taken her honey chile away but she met him down at the station put a shotgun to his head and unless i be mistaken this is what she said ""big bad big boy, big bad leroy brown i`m go get that cutie pie"" bring back, bring back bring back that leroy brown big bad caused a mighty fine sensation gone and got himself elected president next time you got to hit a bitty baddy weather this time like a shimmy shammy leather he`s a big boy, bad boy leroy i don`t care where you get him from bring that big, bad leroy back want him back6embed",1974,"[' bad Leroy back Want him back6Embed', ' bring back Gotta bring back Leroy Brown Big', ' big bad Leroy Brown I`m go get that cutie pie"" Bring back', ' bring back Bring back that Leroy Brown Bring back', ' with a ninety dollar smile Took my money out of gratitude And he get right out of town I got to getty up Steady up', ' shoot him down Got to hit that latitude Bring back', ' jail I got to rid myself of this sentence Got to get out the heat Step into the shade Got to get me there Dead or alive You might also like Bring back', ' bring back Gotta bring back Leroy Brown Big mama Lulu Belle She had a nervous breakdown Leroy`s taken her honey Chile away But she met him down At the station Put a shotgun to his head And unless I be mistaken This is what she said ""Big bad big boy', ' bring back Bring back that Leroy Brown Big bad caused a mighty Fine sensation Gone and got himself elected President Next time you got to Hit a bitty baddy weather This time like a shimmy shammy leather He`s a big boy', ' bad Leroy Brown He got no common sense He got no brains But he sure got a lot of style Can`t stand no more in this', ' bad boy Leroy I don`t care where you get him from Bring that big', ' here', ' bring back Gotta bring that Leroy Brown Bet your bottom dollar bill You`re a playboy Daddy cool', 'Bring Back That Leroy Brown Lyrics Bring back']",-0.0469032057267351,downer,False,False
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,She Makes Me (Stormtrooper In Stilettos) ,"she makes me lyrics i love, she makes me she is my heart she is my love she is my love i know, i`m jealous of her she makes me need she is my love she is my love who knows who she`ll make me as i lie in her cocoon but the world will surely heal my ills i`m warm and terrified she makes me so i know the day i leave her i`ll love her still she is my love she is my love who knows where my dreams will end i`ll follow as they grow but the world will know how long i`ll take and if i`m very slow she makes me so you might also like she is my love she is my love 4embed",1974,"['She Makes Me Lyrics I love', ' I`m jealous of her She makes me need She is my love She is my love Who knows who she`ll make me As I lie in her cocoon But the world will surely heal my ills I`m warm and terrified She makes me so I know the day I leave her I`ll love her still She is my love She is my love Who knows where my dreams will end I`ll follow as they grow But the world will know How long I`ll take And if I`m very slow She makes me so You might also like She is my love She is my love 4Embed', ' she makes me She is my heart She is my love She is my love I know']",0.4042857142857143,upbeat,False,False
Queen,Sheer Heart Attack,https://open.spotify.com/album/5SBHID8qGG3x52zgoh2ilz,https://i.scdn.co/image/ab67616d0000b27322fcc5e24b98c4acae781c52,47,1974-11-08,13,In The Lap Of The Gods... Revisited ,"in the lap of the gods... revisited lyrics it`s so easy, but i can`t do it so risky, but i gotta chance it it`s so funny, there`s nothing to laugh about my money, that`s all you wa talk about i can see what you want me to be but i`m no fool it`s in the lap of the gods whoa, whoa, la-la-la, whoa i can see what you want me to be but i`m no fool no beginning, there`s no ending there`s no meaning in my pretending believe me, life goes on and on and forgive me when i ask you, ""where do i belong?"" you say, ""i set you free from me"" but that`s not true it`s in the lap of the gods whoa, whoa, la-la-la, whoa i can see what you want me to be but i`m no fool it`s in the lap of the gods you might also like whoa, whoa, la-la-la, whoa whoa, whoa, la-la, wah, wah, ooh but that`s not true it`s in the lap of the gods whoa, whoa, la-la-la, whoa whoa, whoa, la-la, wah, wah, ooh but i`m no fool it`s in the lap of the gods whoa, whoa, la-la-la, whoa whoa, whoa, la-la, wah, wah, ooh it`s in the lap of the gods whoa, whoa, la-la-la, whoa whoa, whoa, la-la, wah, wah, ooh but i`m no fool it`s in the lap of the gods whoa, whoa, la-la-la, whoa whoa, whoa, la-la, wah, wah, ooh3embed",1974,"[' ooh But I`m no fool It`s in the lap of the gods Whoa', ' ooh3Embed', ' that`s all you wa talk about I can see what you want me to be But I`m no fool It`s in the lap of the gods Whoa', ' whoa I can see what you want me to be But I`m no fool It`s in the lap of the gods You might also like Whoa', ' ooh It`s in the lap of the gods Whoa', ' ""Where do I belong?"" You say', ' there`s nothing to laugh about My money', ' life goes on and on and Forgive me when I ask you', ' ""I Set you free from me"" But that`s not true It`s in the lap of the gods Whoa', 'In the Lap of the Gods... Revisited Lyrics It`s so easy', ' but I gotta chance it It`s so funny', ' whoa', ' la-la-la', ' whoa Whoa', ' la-la', ' wah', ' whoa I can see what you want me to be But I`m no fool No beginning', ' ooh But that`s not true It`s in the lap of the gods Whoa', ' but I can`t do it So risky', ' there`s no ending There`s no meaning in my pretending Believe me']",0.1722222222222222,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Death On Two Legs (Dedicated To...) ,"death on two legs lyrics you suck my blood like a leech you break the law and you breach screw my brain till it hurts you`ve taken all my money and you want more misguided old mule with your pigheaded rules with your narrow-minded cronies who are fools of the first division death on two legs you`re tearing me apart death on two legs you never had a heart of your own killjoy, bad guy big talking small fry you`re just an old barrow boy have you found a new toy to replace me? can you face me? but now you can kiss my ass goodbye feel good? are you satisfied? do you feel like suicide? is your conscience all right? does it plague you at night? do you feel good? you might also like talk like a big business tycoon you`re just a hot air balloon so no one gives you a damn you`re just an overgrown schoolboy let me tan your hide dog with disease you`re the king of the sleaze put your money where your mouth is mr. know-all, was the fin on your back part of the deal? shark! death on two legs tearing me apart death on two legs you never had a heart of your own insane, should be put inside you`re a sewer rat decaying in a cesspool of pride should be made unemployed make yourself null and void make me feel good 27embed",1975,"[' should be put inside You`re a sewer rat decaying in a cesspool of pride Should be made unemployed Make yourself null and void Make me feel good 27Embed', 'Death on Two Legs Lyrics You suck my blood like a leech You break the law and you breach Screw my brain till it hurts You`ve taken all my money and you want more Misguided old mule With your pigheaded rules With your narrow-minded cronies Who are fools of the first division Death on two legs You`re tearing me apart Death on two legs You never had a heart of your own Killjoy', ' bad guy Big talking small fry You`re just an old barrow boy Have you found a new toy to replace me? Can you face me? But now you can kiss my ass goodbye Feel good? Are you satisfied? Do you feel like suicide? Is your conscience all right? Does it plague you at night? Do you feel good? You might also like Talk like a big business tycoon You`re just a hot air balloon So no one gives you a damn You`re just an overgrown schoolboy Let me tan your hide Dog with disease You`re the king of the sleaze Put your money where your mouth is Mr. Know-All', ' was the fin on your back part of the deal? Shark! Death on two legs Tearing me apart Death on two legs You never had a heart Of your own Insane']",0.182740943267259,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Lazing On A Sunday Afternoon ,"lazing on a sunday afternoon lyrics i go off to work on monday morning tuesday, i go off to honeymoon i`ll be back again before it`s time for sunny-down i`ll be lazing on a sunday afternoon bicycling on every wednesday evening thursday, i go waltzing to the zoo i come from london town i`m just an ordinary guy fridays, i go painting in the louvre i`m bound to be proposing on a saturday night i`ll be lazing on a sunday, lazing on a sunday lazing on a sunday afternoon you might also like4embed",1975,"[' I go painting in the Louvre I`m bound to be proposing on a Saturday night I`ll be lazing on a Sunday', ' I go waltzing to the Zoo I come from London town I`m just an ordinary guy Fridays', 'Lazing on a Sunday Afternoon Lyrics I go off to work on Monday morning Tuesday', ' I go off to honeymoon I`ll be back again before it`s time for sunny-down I`ll be lazing on a Sunday afternoon Bicycling on every Wednesday evening Thursday', ' lazing on a Sunday Lazing on a Sunday afternoon You might also like4Embed']",-0.125,downer,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,I'm In Love With My Car ,"i’m in love with my car lyrics the machine of a dream such a clean machine with the pistons a-pumping and the hubcaps all gleam when i`m holding your wheel all i hear is your gear when my hand`s on your grease gun oh, it`s like a disease, son i`m in love with my car got to feel for my automobile get a grip on my boy racer roll bar such a thrill when your radials squeal told my girl i`ll have to forget her rather buy me a new carburetor so, she made tracks saying, ""this is the end now cars don`t talk back they`re just four-wheeled friends, now"" you might also like when i`m holding your wheel all i hear is your gear when i`m cruising in overdrive don`t have to listen to no run-of-the-mill talk jive i`m in love with my car got to feel for my automobile i`m in love with my car string back gloves in my automolove 5embed",1975,"[' it`s like a disease', ' ""This is the end now Cars don`t talk back They`re just four-wheeled friends', 'I’m in Love with My Car Lyrics The machine of a dream Such a clean machine With the pistons a-pumping And the hubcaps all gleam When I`m holding your wheel All I hear is your gear When my hand`s on your grease gun Oh', ' son I`m in love with my car Got to feel for my automobile Get a grip on my boy racer roll bar Such a thrill when your radials squeal Told my girl I`ll have to forget her Rather buy me a new carburetor So', ' she made tracks Saying', ' now"" You might also like When I`m holding your wheel All I hear is your gear When I`m cruising in overdrive Don`t have to listen To no run-of-the-mill talk jive I`m in love with my car Got to feel for my automobile I`m in love with my car String back gloves In my automolove 5Embed']",0.2503030303030303,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,You're My Best Friend ,"you’re my best friend lyrics ooh, you make me live whatever this world can give to me it`s you, you`re all i see ooh, you make me live now, honey ooh, you make me live oh, you`re the best friend that i ever had been with you such a long time you`re my sunshine and i want you to know that my feelings are true i really love you oh, you`re my best friend ooh, you make me live ooh, i`ve been wandering round but still come back to you in rain or shine, you`ve stood by me girl i`m happy at home you`re my best friend you might also like ooh, you make me live whenever this world is cruel to me i got you to help me forgive ooh, you make me live now, honey ooh, you make me live oh, you`re the first one when things turn out bad you know i`ll never be lonely you`re my only one and i love the things i really love the things that you do oh, you`re my best friend ooh, you make me live i`m happy at home you`re my best friend oh, you`re my best friend ooh, you make me live, ooh ooh, you`re my best friend25embed",1975,"[' ooh Ooh', ' you`re my best friend Ooh', ' honey Ooh', ' you`re all I see Ooh', ' you make me live', 'You’re My Best Friend Lyrics Ooh', ' you`re the first one When things turn out bad You know I`ll never be lonely You`re my only one And I love the things I really love the things that you do Oh', ' you make me live Whenever this world is cruel to me I got you to help me forgive Ooh', ' you make me live now', ' you make me live I`m happy at home You`re my best friend Oh', ' you make me live Whatever this world can give to me It`s you', ' you`re my best friend25Embed', ' you make me live Oh', ' I`ve been wandering round But still come back to you In rain or shine', ' you make me live Ooh', ' you`ve stood by me girl I`m happy at home You`re my best friend You might also like Ooh', ' you`re the best friend that I ever had Been with you such a long time You`re my sunshine And I want you to know That my feelings are true I really love you Oh']",0.3399147727272728,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,'39 ,"’39 lyrics in the year of `39 assembled here, the volunteers in the days when lands were few here the ship sailed out into the blue and sunny morn sweetest sight ever seen and the night followed day, and the storytellers say that the score brave souls inside for many a lonely day sailed across the milky seas never looked back, never feared, never cried don`t you hear my call? though you`re many years away don`t you hear me calling you? write your letters in the sand for the day i take your hand in the land that our grandchildren knew in the year of `39 came a ship in from the blue the volunteers came home that day, and they bring good news of a world so newly born though their hearts so heavily weight for the earth is old and grey little darling, we`ll away but my love this cannot be for so many years are gone though i`m older but a year your mother`s eyes from your eyes cry to me you might also like don`t you hear my call? though you`re many years away don`t you hear me calling you? write your letters in the sand for the day i take your hand in the land that our grandchildren knew don`t you hear my call? though you`re many years away don`t you hear me calling you? all your letters in the sand cannot heal me like your hand for my life still ahead, pity me20embed",1975,"[' we`ll away but my love this cannot be For so many years are gone Though I`m older but a year Your mother`s eyes from your eyes cry to me You might also like Don`t you hear my call? Though you`re many years away Don`t you hear me calling you? Write your letters in the sand For the day I take your hand In the land that our grandchildren knew Don`t you hear my call? Though you`re many years away Don`t you hear me calling you? All your letters in the sand Cannot heal me like your hand For my life still ahead', ' never feared', ' and the storytellers say That the score brave souls inside For many a lonely day Sailed across the milky seas Never looked back', ' never cried Don`t you hear my call? Though you`re many years away Don`t you hear me calling you? Write your letters in the sand For the day I take your hand In the land that our grandchildren knew In the year of `39 Came a ship in from the blue The Volunteers came home that day', ' and they bring good news Of a world so newly born Though their hearts so heavily weight For the Earth is old and grey Little darling', '’39 Lyrics In the year of `39 assembled here', ' pity me20Embed', ' the Volunteers In the days when lands were few Here the ship sailed out into the blue and sunny morn Sweetest sight ever seen And the night followed day']",0.2032765151515151,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Sweet Lady ,"sweet lady lyrics ooh, i like it you call me up and treat me like a dog you call me up and tear me up inside you`ve got me on a lead ooh, you bring me down, you shout around you don`t believe that i`m alone ooh, you don`t believe me sweet lady sweet lady sweet lady ooh, stay sweet you call me up and feed me all the lines you call me sweet like i`m some kind of cheese waiting on the shelf you eat me up, you hold me down i`m just a fool to make you a home ooh, you really do and you say sweet lady sweet lady sweet lady stay sweet you might also like my sweet lady though it seems like we wait forever stay sweet, baby believe and we`ve got everything we need sweet lady sweet lady sweet lady stay sweet oh, runaway come on yeah, yeah yeah, yeah sweet lady woo! 4embed",1975,"[' you really do and you say Sweet lady Sweet lady Sweet lady Stay sweet You might also like My sweet lady Though it seems like we wait forever Stay sweet', ' you bring me down', ' runaway Come on Yeah', ' I like it You call me up and treat me like a dog You call me up and tear me up inside You`ve got me on a lead Ooh', ' yeah Yeah', ' yeah Sweet lady Woo! 4Embed', 'Sweet Lady Lyrics Ooh', ' you hold me down I`m just a fool to make you a home Ooh', ' baby Believe and we`ve got everything we need Sweet lady Sweet lady Sweet lady Stay sweet Oh', ' you don`t believe me Sweet lady Sweet lady Sweet lady Ooh', ' stay sweet You call me up and feed me all the lines You call me sweet like I`m some kind of cheese Waiting on the shelf You eat me up', ' you shout around You don`t believe that I`m alone Ooh']",0.3107804232804232,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Seaside Rendezvous ,"seaside rendezvous lyrics seaside, whenever you stroll along with me i`m merely contemplating what you feel inside meanwhile, i ask you to be my clementine you say you will if you could, but you can`t i love you madly let my imagination run away with you gladly a brand new angle, highly commendable seaside rendezvous i feel so romantic, can we do it again? can we do it again sometime? fantastic, c`est la vie mesdames et messieurs and at the peak of the season the mediterranean this time of year, it`s so fashionable i feel like dancing in the rain can i have a volunteer? what a damn jolly good idea it`s such a jollification, as a matter of fact so très charmant, my dear you might also like underneath the moonlight together we`ll sail across the sea reminiscing every night meantime i ask you to be my valentine you say you`d have to tell your daddy if you can i`ll be your valentino we`ll ride upon an omnibus and then the casino get a new facial, start a sensational seaside rendezvous, so adorable seaside rendezvous, ooh-ooh seaside rendezvous, give us a kiss4embed",1975,"[' so adorable Seaside rendezvous', ' ooh-ooh Seaside rendezvous', ' I ask you to be my Clementine You say you will if you could', ' whenever you stroll along with me I`m merely contemplating what you feel inside Meanwhile', ' c`est la vie mesdames et messieurs And at the peak of the season The Mediterranean This time of year', ' but you can`t I love you madly Let my imagination run away with you gladly A brand new angle', ' give us a kiss4Embed', ' can we do it again? Can we do it again sometime? Fantastic', ' as a matter of fact So très charmant', ' my dear You might also like Underneath the moonlight Together we`ll sail across the sea Reminiscing every night Meantime I ask you to be my valentine You say you`d have to tell your daddy if you can I`ll be your Valentino We`ll ride upon an omnibus and then the casino Get a new facial', ' start a sensational Seaside rendezvous', ' highly commendable Seaside rendezvous I feel so romantic', ' it`s so fashionable I feel like dancing in the rain Can I have a volunteer? What a damn jolly good idea It`s such a jollification', 'Seaside Rendezvous Lyrics Seaside']",0.1838852813852813,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,The Prophet's Song ,"the prophet’s song lyrics oh-oh, people of the earth ""listen to the warning,"" the seer he said beware the storm that gathers here listen to the wise man! i dreamed i saw, on a moonlit stair spreading his hand on the multitude there a man who cried for a love gone stale and ice cold hearts of charity bare i watched as fear took the old man`s gaze hopes of the young in troubled graves ""i see no day,"" i heard him say so grey is the face of every mortal oh-oh, people of the earth ""listen to the warning,"" the prophet he said for soon the cold of night will fall summoned by your own hand oh-oh, children of the land quicken to the new life, take my hand ooh, fly and find the new green bough return like the white dove you might also like he told of death as a bone white haze taking the lost and the unloved, babe late too late, all the wretches run these kings of beasts now counting their days from mother`s love is the son estranged married his own, his precious gain the earth will shake, in two will break and death all around will be your dowry! oh-oh, people of the earth ""listen to the warning,"" the seer he said for those who hear and mark my words listen to the good plan oh, oh and two by two, my human zoo they`ll be running for to come running for to come out of the rain oh, flee for your life who heed me not, let all your treasure make you oh, fear for your life deceive you not, the fires of hell will take you should death await you? ah, people can you hear me? people can you hear me? people can you hear me? and now i know and now i know and now i know, i know i know that you can hear me and now i know, now i know that you can hear me and now i know that you can hear me now i know, now i know now i know, now i know now i know, now i know now i know the earth will shake, in two will break the earth will shake, in two will break in two will break in two will break in two will break in two will break death all around, around, around, around around, around, around, around now i know, now i know, now i know and now i know, now i know now i know, now i know now i know, now i know now i know, now i know whoa, whoa, whoa, whoa whoa, whoa, whoa, whoa listen to the wise, listen to the wise listen to the wise, listen to the wise listen to the wise man listen to the wise man listen to the wise man la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la come here i, you come here i, you come here i, you ah, ah ah, ah listen to the man, listen to the man listen to the man, listen to the madman god give you grace to purge this place and peace all around may be your fortune oh-oh, children of the land love is still the answer, take my hand the vision fades, a voice i hear ""listen to the madman"" ooh, but still i fear and still i dare not laugh at the madman 15embed",1975,"[' around', ' a voice I hear ""Listen to the madman"" Ooh', ' you Ah', ' my human zoo They`ll be running for to come Running for to come out of the rain Oh', ' oh And two by two', ' now I know Whoa', ' you Come here I', ' fly and find the new green bough Return like the white dove You might also like He told of death as a bone white haze Taking the lost and the unloved', ' all the wretches run These kings of beasts now counting their days From mother`s love is the son estranged Married his own', ' listen to the man Listen to the man', ' in two will break And death all around will be your dowry! Oh-oh', '"" the seer he said For those who hear and mark my words Listen to the good plan Oh', ' in two will break In two will break In two will break In two will break In two will break Death all around', ' ah Ah', '"" the prophet he said For soon the cold of night will fall Summoned by your own hand Oh-oh', ' listen to the wise Listen to the wise', ' children of the land Love is still the answer', ' on a moonlit stair Spreading his hand on the multitude there A man who cried for a love gone stale And ice cold hearts of charity bare I watched as fear took the old man`s gaze Hopes of the young in troubled graves ""I see no day', ' now I know Now I know The earth will shake', ' whoa Listen to the wise', ' his precious gain The earth will shake', ' people can you hear me? People can you hear me? People can you hear me? And now I know and now I know And now I know', ' ah Listen to the man', ' flee for your life Who heed me not', ' children of the land Quicken to the new life', ' let all your treasure make you Oh', '"" the seer he said Beware the storm that gathers here Listen to the wise man! I dreamed I saw', ' now I know Now I know', ' listen to the madman God give you grace to purge this place And peace all around may be your fortune Oh-oh', ' around Now I know', ' now I know That you can hear me And now I know that you can hear me Now I know', ' whoa', ' now I know And now I know', ' listen to the wise Listen to the wise man Listen to the wise man Listen to the wise man La-la La-la-la-la-la-la La-la-la-la-la-la La-la-la-la-la-la La-la-la-la-la-la La-la-la-la-la-la La-la-la-la-la-la La-la La-la La-la La-la La-la La-la La-la La-la La-la La-la La-la La-la Come here I', 'The Prophet’s Song Lyrics Oh-oh', ' the fires of hell will take you Should death await you? Ah', ' I know I know that you can hear me And now I know', ' in two will break The earth will shake', ' whoa Whoa', ' fear for your life Deceive you not', ' people of the earth ""Listen to the warning', ' babe Late too late', ' now I know', '"" I heard him say So grey is the face of every mortal Oh-oh', ' but still I fear and still I dare not Laugh at the madman 15Embed', ' take my hand Ooh', ' around Around', ' take my hand The vision fades']",0.2403743315508021,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Love Of My Life ,"translationstürkçeespañolрусскийlove of my life lyrics love of my life, you`ve hurt me you`ve broken my heart and now you leave me love of my life, can`t you see? bring it back, bring it back don`t take it away from me because you don`t know what it means to me love of my life, don`t leave me you`ve taken my love and now desert me love of my life, can`t you see? bring it back, bring it back don`t take it away from me because you don`t know what it means to me you might also like you will remember when this is blown over and everything`s all by the way when i grow older i will be there at your side to remind you how i still love you back, hurry back please bring it back home to me because you don`t know what it means to me love of my life love of my life ooh, ooh57embed",1975,"[' bring it back Don`t take it away from me Because you don`t know What it means to me Love of my life', 'TranslationsTürkçeEspañolРусскийLove of My Life Lyrics Love of my life', ' don`t leave me You`ve taken my love And now desert me Love of my life', ' hurry back Please bring it back home to me Because you don`t know What it means to me Love of my life Love of my life Ooh', ' ooh57Embed', ' bring it back Don`t take it away from me Because you don`t know What it means to me You might also like You will remember when this is blown over And everything`s all by the way When I grow older I will be there at your side To remind you How I still love you Back', ' you`ve hurt me You`ve broken my heart And now you leave me Love of my life', ' can`t you see? Bring it back']",0.2215686274509803,upbeat,False,False
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Good Company ,"good company lyrics ""take good care of what you`ve got"" my father said to me as he puffed his pipe and baby b he dandled on his knee don`t fool with fools who`ll turn away keep all good company ooh-ooh, ooh-ooh take care of those you call your own and keep good company soon i grew and happy too my very good friends and me we`d play all day with sally j the girl from number four and very soon i begged her ""won`t you keep me company?"" ooh-ooh, ooh-ooh ooh-ooh, ooh-ooh oh, marry me for evermore we`ll be good company ooh-ooh, ooh-ooh ooh-ooh, ooh-ooh we`ll be good company you might also like now marriage is an institution, sure my wife and i, our needs and nothing more all my friends by a year by and by disappear but we`re safe enough behind our door i flourished in my humble trade my reputation grew the work devoured my waking hours but when my time was through reward of all my efforts my own limited company i hardly noticed sally as we parted company all through the years in the end, it appears there was never really anyone but me now i`m old, i puff my pipe but no one`s there to see i ponder on the lesson of my life`s insanity take care of those you call your own and keep good company 4embed",1975,"[' it appears There was never really anyone but me Now I`m old', ' ooh-ooh We`ll be good company You might also like Now marriage is an institution', 'Good Company Lyrics ""Take good care of what you`ve got"" My father said to me As he puffed his pipe and Baby B He dandled on his knee Don`t fool with fools who`ll turn away Keep all good company Ooh-ooh', ' I puff my pipe But no one`s there to see I ponder on the lesson of My life`s insanity Take care of those you call your own And keep good company 4Embed', ' ooh-ooh Oh', ' our needs and nothing more All my friends by a year By and by disappear But we`re safe enough behind our door I flourished in my humble trade My reputation grew The work devoured my waking hours But when my time was through Reward of all my efforts My own limited company I hardly noticed Sally As we parted company All through the years In the end', ' sure My wife and I', ' ooh-ooh Take care of those you call your own And keep good company Soon I grew and happy too My very good friends and me We`d play all day with Sally J The girl from number four And very soon I begged her ""Won`t you keep me company?"" Ooh-ooh', ' ooh-ooh Ooh-ooh', ' marry me for evermore We`ll be good company Ooh-ooh']",0.3976915113871636,upbeat,False,False
